,id,textbook_link,course_id
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2883&subj=CS&sec=201&course=480&term=202502,CS480
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2884&subj=CS&sec=201&course=481&term=202502,CS481
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2885&subj=CS&sec=201&course=482&term=202502,CS482
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2886&subj=CS&sec=201&course=483&term=202502,CS483
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2887&subj=CS&sec=201&course=490&term=202502,CS490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2909&subj=CYBR&sec=201&course=330&term=202502,CYBR330
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2910&subj=CYBR&sec=201&course=435&term=202502,CYBR435
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2911&subj=CYBR&sec=201&course=475&term=202502,CYBR475
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2912&subj=CYBR&sec=201&course=490&term=202502,CYBR490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2920&subj=DAN&sec=201&course=101&term=202502,DAN101
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5698&subj=DAN&sec=201&course=270&term=202502,DAN270
0,201,N/A,DAN280
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2922&subj=DAN&sec=201&course=320&term=202502,DAN320
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2930&subj=DH&sec=201&course=201&term=202502,DH201
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2931&subj=DH&sec=202&course=201&term=202502,DH201
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2932&subj=DTS&sec=201&course=202&term=202502,DTS202
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2933&subj=DTS&sec=201&course=210&term=202502,DTS210
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2934&subj=DTS&sec=202&course=210&term=202502,DTS210
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2935&subj=DTS&sec=203&course=210&term=202502,DTS210
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2936&subj=DTS&sec=204&course=210&term=202502,DTS210
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2937&subj=DTS&sec=205&course=210&term=202502,DTS210
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2938&subj=DTS&sec=201&course=302&term=202502,DTS302
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2939&subj=DTS&sec=201&course=310&term=202502,DTS310
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2940&subj=DTS&sec=201&course=403&term=202502,DTS403
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2941&subj=DTS&sec=201&course=410&term=202502,DTS410
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2942&subj=DTS&sec=201&course=470&term=202502,DTS470
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5670&subj=DTS&sec=201&course=480&term=202502,DTS480
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2950&subj=ECE&sec=201&course=102&term=202502,ECE102
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2951&subj=ECE&sec=201&course=204&term=202502,ECE204
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2952&subj=ECE&sec=201&course=215&term=202502,ECE215
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2953&subj=ECE&sec=201&course=303&term=202502,ECE303
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2954&subj=ECE&sec=201&course=420&term=202502,ECE420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2956&subj=ECE&sec=201&course=430&term=202502,ECE430
0,201,N/A,ECE431
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2959&subj=ECE&sec=201&course=435&term=202502,ECE435
0,201,N/A,ECE472
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2963&subj=ECN&sec=201&course=200&term=202502,ECN200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2964&subj=ECN&sec=201&course=250&term=202502,ECN250
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2965&subj=ECN&sec=202&course=250&term=202502,ECN250
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2966&subj=ECN&sec=203&course=250&term=202502,ECN250
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2967&subj=ECN&sec=204&course=250&term=202502,ECN250
0,205,https://mubert.marshall.edu/coursecosts.php?crn=2968&subj=ECN&sec=205&course=250&term=202502,ECN250
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2969&subj=ECN&sec=201&course=253&term=202502,ECN253
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2970&subj=ECN&sec=202&course=253&term=202502,ECN253
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2971&subj=ECN&sec=203&course=253&term=202502,ECN253
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2972&subj=ECN&sec=204&course=253&term=202502,ECN253
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2973&subj=ECN&sec=201&course=301&term=202502,ECN301
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2974&subj=ECN&sec=201&course=310&term=202502,ECN310
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2975&subj=ECN&sec=201&course=326&term=202502,ECN326
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2976&subj=ECN&sec=201&course=408&term=202502,ECN408
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2977&subj=ECN&sec=201&course=420&term=202502,ECN420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2978&subj=ECN&sec=201&course=456&term=202502,ECN456
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2979&subj=ECN&sec=201&course=466&term=202502,ECN466
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2980&subj=ECN&sec=201&course=485&term=202502,ECN485
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2981&subj=ECN&sec=201&course=490&term=202502,ECN490
0,201,N/A,EDF200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2984&subj=EDF&sec=201&course=201&term=202502,EDF201
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2985&subj=EDF&sec=202&course=201&term=202502,EDF201
0,203,https://mubert.marshall.edu/coursecosts.php?crn=2986&subj=EDF&sec=203&course=201&term=202502,EDF201
0,204,https://mubert.marshall.edu/coursecosts.php?crn=2987&subj=EDF&sec=204&course=201&term=202502,EDF201
0,201,https://mubert.marshall.edu/coursecosts.php?crn=2988&subj=EDF&sec=201&course=435&term=202502,EDF435
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2989&subj=EDF&sec=202&course=435&term=202502,EDF435
0,202,https://mubert.marshall.edu/coursecosts.php?crn=2991&subj=EDF&sec=202&course=475&term=202502,EDF475
0,204,https://mubert.marshall.edu/coursecosts.php?crn=5641&subj=EDF&sec=204&course=475&term=202502,EDF475
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3010&subj=EE&sec=201&course=202&term=202502,EE202
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3011&subj=EE&sec=201&course=204&term=202502,EE204
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3012&subj=EE&sec=201&course=211&term=202502,EE211
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3013&subj=EE&sec=201&course=330&term=202502,EE330
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3014&subj=EE&sec=201&course=360&term=202502,EE360
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3015&subj=EE&sec=201&course=370&term=202502,EE370
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3016&subj=EE&sec=201&course=375&term=202502,EE375
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3017&subj=EE&sec=201&course=380&term=202502,EE380
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3018&subj=EE&sec=201&course=420&term=202502,EE420
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3019&subj=EE&sec=201&course=481&term=202502,EE481
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3033&subj=ENG&sec=201&course=101&term=202502,ENG101
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3034&subj=ENG&sec=202&course=101&term=202502,ENG101
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3035&subj=ENG&sec=203&course=101&term=202502,ENG101
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3036&subj=ENG&sec=204&course=101&term=202502,ENG101
0,205,https://mubert.marshall.edu/coursecosts.php?crn=3037&subj=ENG&sec=205&course=101&term=202502,ENG101
0,206,https://mubert.marshall.edu/coursecosts.php?crn=3038&subj=ENG&sec=206&course=101&term=202502,ENG101
0,207,https://mubert.marshall.edu/coursecosts.php?crn=3039&subj=ENG&sec=207&course=101&term=202502,ENG101
0,208,https://mubert.marshall.edu/coursecosts.php?crn=3040&subj=ENG&sec=208&course=101&term=202502,ENG101
0,209,https://mubert.marshall.edu/coursecosts.php?crn=3041&subj=ENG&sec=209&course=101&term=202502,ENG101
0,211,https://mubert.marshall.edu/coursecosts.php?crn=3043&subj=ENG&sec=211&course=101&term=202502,ENG101
0,201,N/A,ENG101P
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3045&subj=ENG&sec=202&course=101P&term=202502,ENG101P
0,203,N/A,ENG101P
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3047&subj=ENG&sec=204&course=101P&term=202502,ENG101P
0,205,N/A,ENG101P
0,206,N/A,ENG101P
0,207,N/A,ENG101P
0,208,N/A,ENG101P
0,209,https://mubert.marshall.edu/coursecosts.php?crn=3052&subj=ENG&sec=209&course=101P&term=202502,ENG101P
0,210,https://mubert.marshall.edu/coursecosts.php?crn=3053&subj=ENG&sec=210&course=101P&term=202502,ENG101P
0,211,https://mubert.marshall.edu/coursecosts.php?crn=3054&subj=ENG&sec=211&course=101P&term=202502,ENG101P
0,212,https://mubert.marshall.edu/coursecosts.php?crn=3055&subj=ENG&sec=212&course=101P&term=202502,ENG101P
0,213,https://mubert.marshall.edu/coursecosts.php?crn=3056&subj=ENG&sec=213&course=101P&term=202502,ENG101P
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3057&subj=ENG&sec=201&course=200&term=202502,ENG200
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3058&subj=ENG&sec=202&course=200&term=202502,ENG200
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3059&subj=ENG&sec=203&course=200&term=202502,ENG200
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3060&subj=ENG&sec=204&course=200&term=202502,ENG200
0,205,https://mubert.marshall.edu/coursecosts.php?crn=3061&subj=ENG&sec=205&course=200&term=202502,ENG200
0,206,https://mubert.marshall.edu/coursecosts.php?crn=3062&subj=ENG&sec=206&course=200&term=202502,ENG200
0,207,https://mubert.marshall.edu/coursecosts.php?crn=3063&subj=ENG&sec=207&course=200&term=202502,ENG200
0,208,https://mubert.marshall.edu/coursecosts.php?crn=3064&subj=ENG&sec=208&course=200&term=202502,ENG200
0,209,https://mubert.marshall.edu/coursecosts.php?crn=3065&subj=ENG&sec=209&course=200&term=202502,ENG200
0,210,https://mubert.marshall.edu/coursecosts.php?crn=3066&subj=ENG&sec=210&course=200&term=202502,ENG200
0,211,https://mubert.marshall.edu/coursecosts.php?crn=3067&subj=ENG&sec=211&course=200&term=202502,ENG200
0,212,https://mubert.marshall.edu/coursecosts.php?crn=3068&subj=ENG&sec=212&course=200&term=202502,ENG200
0,213,https://mubert.marshall.edu/coursecosts.php?crn=3069&subj=ENG&sec=213&course=200&term=202502,ENG200
0,214,https://mubert.marshall.edu/coursecosts.php?crn=3070&subj=ENG&sec=214&course=200&term=202502,ENG200
0,215,https://mubert.marshall.edu/coursecosts.php?crn=3071&subj=ENG&sec=215&course=200&term=202502,ENG200
0,216,https://mubert.marshall.edu/coursecosts.php?crn=3072&subj=ENG&sec=216&course=200&term=202502,ENG200
0,218,https://mubert.marshall.edu/coursecosts.php?crn=3074&subj=ENG&sec=218&course=200&term=202502,ENG200
0,219,https://mubert.marshall.edu/coursecosts.php?crn=3075&subj=ENG&sec=219&course=200&term=202502,ENG200
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3076&subj=ENG&sec=201&course=200H&term=202502,ENG200H
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3077&subj=ENG&sec=201&course=201&term=202502,ENG201
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3078&subj=ENG&sec=202&course=201&term=202502,ENG201
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3079&subj=ENG&sec=203&course=201&term=202502,ENG201
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3080&subj=ENG&sec=204&course=201&term=202502,ENG201
0,205,https://mubert.marshall.edu/coursecosts.php?crn=3081&subj=ENG&sec=205&course=201&term=202502,ENG201
0,206,https://mubert.marshall.edu/coursecosts.php?crn=3082&subj=ENG&sec=206&course=201&term=202502,ENG201
0,207,https://mubert.marshall.edu/coursecosts.php?crn=3083&subj=ENG&sec=207&course=201&term=202502,ENG201
0,208,https://mubert.marshall.edu/coursecosts.php?crn=3084&subj=ENG&sec=208&course=201&term=202502,ENG201
0,209,https://mubert.marshall.edu/coursecosts.php?crn=3085&subj=ENG&sec=209&course=201&term=202502,ENG201
0,210,https://mubert.marshall.edu/coursecosts.php?crn=3086&subj=ENG&sec=210&course=201&term=202502,ENG201
0,211,https://mubert.marshall.edu/coursecosts.php?crn=3087&subj=ENG&sec=211&course=201&term=202502,ENG201
0,212,https://mubert.marshall.edu/coursecosts.php?crn=3088&subj=ENG&sec=212&course=201&term=202502,ENG201
0,213,https://mubert.marshall.edu/coursecosts.php?crn=3089&subj=ENG&sec=213&course=201&term=202502,ENG201
0,214,https://mubert.marshall.edu/coursecosts.php?crn=3090&subj=ENG&sec=214&course=201&term=202502,ENG201
0,215,https://mubert.marshall.edu/coursecosts.php?crn=3091&subj=ENG&sec=215&course=201&term=202502,ENG201
0,216,https://mubert.marshall.edu/coursecosts.php?crn=3092&subj=ENG&sec=216&course=201&term=202502,ENG201
0,217,https://mubert.marshall.edu/coursecosts.php?crn=3093&subj=ENG&sec=217&course=201&term=202502,ENG201
0,218,https://mubert.marshall.edu/coursecosts.php?crn=3094&subj=ENG&sec=218&course=201&term=202502,ENG201
0,219,N/A,ENG201
0,220,https://mubert.marshall.edu/coursecosts.php?crn=3096&subj=ENG&sec=220&course=201&term=202502,ENG201
0,221,https://mubert.marshall.edu/coursecosts.php?crn=3097&subj=ENG&sec=221&course=201&term=202502,ENG201
0,222,N/A,ENG201
0,223,https://mubert.marshall.edu/coursecosts.php?crn=3099&subj=ENG&sec=223&course=201&term=202502,ENG201
0,224,N/A,ENG201
0,225,https://mubert.marshall.edu/coursecosts.php?crn=3101&subj=ENG&sec=225&course=201&term=202502,ENG201
0,226,https://mubert.marshall.edu/coursecosts.php?crn=3102&subj=ENG&sec=226&course=201&term=202502,ENG201
0,227,https://mubert.marshall.edu/coursecosts.php?crn=3103&subj=ENG&sec=227&course=201&term=202502,ENG201
0,228,N/A,ENG201
0,229,https://mubert.marshall.edu/coursecosts.php?crn=3105&subj=ENG&sec=229&course=201&term=202502,ENG201
0,230,https://mubert.marshall.edu/coursecosts.php?crn=3106&subj=ENG&sec=230&course=201&term=202502,ENG201
0,231,https://mubert.marshall.edu/coursecosts.php?crn=3107&subj=ENG&sec=231&course=201&term=202502,ENG201
0,232,N/A,ENG201
0,233,https://mubert.marshall.edu/coursecosts.php?crn=3109&subj=ENG&sec=233&course=201&term=202502,ENG201
0,234,N/A,ENG201
0,235,N/A,ENG201
0,236,https://mubert.marshall.edu/coursecosts.php?crn=3112&subj=ENG&sec=236&course=201&term=202502,ENG201
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3117&subj=ENG&sec=201&course=203&term=202502,ENG203
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3118&subj=ENG&sec=202&course=203&term=202502,ENG203
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3119&subj=ENG&sec=203&course=203&term=202502,ENG203
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3120&subj=ENG&sec=201&course=204&term=202502,ENG204
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3121&subj=ENG&sec=202&course=204&term=202502,ENG204
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3122&subj=ENG&sec=203&course=204&term=202502,ENG204
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3123&subj=ENG&sec=204&course=204&term=202502,ENG204
0,205,https://mubert.marshall.edu/coursecosts.php?crn=3124&subj=ENG&sec=205&course=204&term=202502,ENG204
0,206,https://mubert.marshall.edu/coursecosts.php?crn=3125&subj=ENG&sec=206&course=204&term=202502,ENG204
0,207,https://mubert.marshall.edu/coursecosts.php?crn=3126&subj=ENG&sec=207&course=204&term=202502,ENG204
0,208,https://mubert.marshall.edu/coursecosts.php?crn=3127&subj=ENG&sec=208&course=204&term=202502,ENG204
0,209,https://mubert.marshall.edu/coursecosts.php?crn=5532&subj=ENG&sec=209&course=204&term=202502,ENG204
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3128&subj=ENG&sec=201&course=205&term=202502,ENG205
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3129&subj=ENG&sec=201&course=209&term=202502,ENG209
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3130&subj=ENG&sec=202&course=209&term=202502,ENG209
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3133&subj=ENG&sec=201&course=211&term=202502,ENG211
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3134&subj=ENG&sec=202&course=211&term=202502,ENG211
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3135&subj=ENG&sec=201&course=214&term=202502,ENG214
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3136&subj=ENG&sec=201&course=215&term=202502,ENG215
0,201,N/A,ENG221
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3138&subj=ENG&sec=201&course=231&term=202502,ENG231
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3139&subj=ENG&sec=201&course=232&term=202502,ENG232
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3140&subj=ENG&sec=202&course=232&term=202502,ENG232
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3141&subj=ENG&sec=203&course=232&term=202502,ENG232
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3142&subj=ENG&sec=204&course=232&term=202502,ENG232
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3143&subj=ENG&sec=201&course=235&term=202502,ENG235
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3144&subj=ENG&sec=201&course=240&term=202502,ENG240
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3145&subj=ENG&sec=201&course=241&term=202502,ENG241
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3146&subj=ENG&sec=201&course=242&term=202502,ENG242
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3147&subj=ENG&sec=202&course=242&term=202502,ENG242
0,203,https://mubert.marshall.edu/coursecosts.php?crn=5370&subj=ENG&sec=203&course=242&term=202502,ENG242
0,203,https://mubert.marshall.edu/coursecosts.php?crn=5558&subj=ENG&sec=203&course=263&term=202502,ENG263
0,204,https://mubert.marshall.edu/coursecosts.php?crn=5559&subj=ENG&sec=204&course=263&term=202502,ENG263
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3150&subj=ENG&sec=201&course=314&term=202502,ENG314
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3151&subj=ENG&sec=202&course=314&term=202502,ENG314
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3152&subj=ENG&sec=201&course=344&term=202502,ENG344
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3153&subj=ENG&sec=202&course=344&term=202502,ENG344
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3154&subj=ENG&sec=203&course=344&term=202502,ENG344
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3155&subj=ENG&sec=204&course=344&term=202502,ENG344
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3157&subj=ENG&sec=202&course=350&term=202502,ENG350
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3158&subj=ENG&sec=203&course=350&term=202502,ENG350
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3159&subj=ENG&sec=204&course=350&term=202502,ENG350
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3160&subj=ENG&sec=201&course=354&term=202502,ENG354
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3161&subj=ENG&sec=202&course=354&term=202502,ENG354
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3162&subj=ENG&sec=203&course=354&term=202502,ENG354
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3163&subj=ENG&sec=204&course=354&term=202502,ENG354
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3164&subj=ENG&sec=201&course=355&term=202502,ENG355
0,202,N/A,ENG355
0,203,N/A,ENG355
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3167&subj=ENG&sec=201&course=360&term=202502,ENG360
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3168&subj=ENG&sec=202&course=360&term=202502,ENG360
0,203,https://mubert.marshall.edu/coursecosts.php?crn=3169&subj=ENG&sec=203&course=360&term=202502,ENG360
0,204,https://mubert.marshall.edu/coursecosts.php?crn=3170&subj=ENG&sec=204&course=360&term=202502,ENG360
0,205,https://mubert.marshall.edu/coursecosts.php?crn=3171&subj=ENG&sec=205&course=360&term=202502,ENG360
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3172&subj=ENG&sec=201&course=377&term=202502,ENG377
0,202,https://mubert.marshall.edu/coursecosts.php?crn=5393&subj=ENG&sec=202&course=377&term=202502,ENG377
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3173&subj=ENG&sec=201&course=378&term=202502,ENG378
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3174&subj=ENG&sec=202&course=378&term=202502,ENG378
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3175&subj=ENG&sec=201&course=379&term=202502,ENG379
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5329&subj=ENG&sec=201&course=407&term=202502,ENG407
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3176&subj=ENG&sec=201&course=410&term=202502,ENG410
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3177&subj=ENG&sec=201&course=414&term=202502,ENG414
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3178&subj=ENG&sec=201&course=418&term=202502,ENG418
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3179&subj=ENG&sec=201&course=419&term=202502,ENG419
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3180&subj=ENG&sec=201&course=424&term=202502,ENG424
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3181&subj=ENG&sec=201&course=427&term=202502,ENG427
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3182&subj=ENG&sec=201&course=430&term=202502,ENG430
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3183&subj=ENG&sec=201&course=432&term=202502,ENG432
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3184&subj=ENG&sec=201&course=439&term=202502,ENG439
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3185&subj=ENG&sec=201&course=440&term=202502,ENG440
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3186&subj=ENG&sec=201&course=445&term=202502,ENG445
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3187&subj=ENG&sec=202&course=445&term=202502,ENG445
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3188&subj=ENG&sec=201&course=467&term=202502,ENG467
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3189&subj=ENG&sec=201&course=470&term=202502,ENG470
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3190&subj=ENG&sec=201&course=476&term=202502,ENG476
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3191&subj=ENG&sec=201&course=478&term=202502,ENG478
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5655&subj=ENG&sec=201&course=479&term=202502,ENG479
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3192&subj=ENG&sec=201&course=480&term=202502,ENG480
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3193&subj=ENG&sec=202&course=480&term=202502,ENG480
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3194&subj=ENG&sec=201&course=481&term=202502,ENG481
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3195&subj=ENG&sec=201&course=482&term=202502,ENG482
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5472&subj=ENG&sec=201&course=485&term=202502,ENG485
0,201,N/A,ENG490
0,202,N/A,ENG490
0,203,N/A,ENG490
0,204,N/A,ENG490
0,205,N/A,ENG490
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3196&subj=ENG&sec=201&course=499&term=202502,ENG499
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3197&subj=ENG&sec=202&course=499&term=202502,ENG499
0,203,N/A,ENG499
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3203&subj=ENGR&sec=201&course=102&term=202502,ENGR102
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3204&subj=ENGR&sec=202&course=102&term=202502,ENGR102
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3205&subj=ENGR&sec=201&course=111&term=202502,ENGR111
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3206&subj=ENGR&sec=202&course=111&term=202502,ENGR111
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3207&subj=ENGR&sec=201&course=214&term=202502,ENGR214
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3208&subj=ENGR&sec=202&course=214&term=202502,ENGR214
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3209&subj=ENGR&sec=201&course=216&term=202502,ENGR216
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3210&subj=ENGR&sec=202&course=216&term=202502,ENGR216
0,201,N/A,ENGR217
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3212&subj=ENGR&sec=201&course=219&term=202502,ENGR219
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3213&subj=ENGR&sec=201&course=222&term=202502,ENGR222
0,201,N/A,ENGR330
0,201,https://mubert.marshall.edu/coursecosts.php?crn=5427&subj=ENGR&sec=201&course=473&term=202502,ENGR473
0,203,https://mubert.marshall.edu/coursecosts.php?crn=5573&subj=ENT&sec=203&course=200H&term=202502,ENT200H
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3227&subj=ENT&sec=201&course=220&term=202502,ENT220
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3228&subj=ENT&sec=201&course=250&term=202502,ENT250
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3229&subj=ENT&sec=201&course=320&term=202502,ENT320
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3230&subj=ENT&sec=201&course=380&term=202502,ENT380
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3231&subj=ENT&sec=201&course=467&term=202502,ENT467
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3235&subj=ESS&sec=201&course=220&term=202502,ESS220
0,202,https://mubert.marshall.edu/coursecosts.php?crn=3236&subj=ESS&sec=202&course=220&term=202502,ESS220
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3237&subj=ESS&sec=201&course=345&term=202502,ESS345
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3238&subj=ESS&sec=201&course=375&term=202502,ESS375
0,201,https://mubert.marshall.edu/coursecosts.php?crn=3239&subj=ESS&sec=201&course=386&term=202502,ESS386
